feature_id,source_file,system_pair,origin,origin_frame,target_body,target_frame,same_or_cross,origin_category,coverage_tier,coverage_tier_normalized,coverage_validity_class,analysis_scope_flag,characterization_status,descriptor_candidate_status,analysis_layers_present,outcome_pole_field_count,has_paper1_data,has_phase1p5_data,has_fsa_data,has_hlon_data,has_step2c_data,has_operating_point_data,has_priority_data,has_phase3c_data,has_HS_fields,has_LS_fields,has_BHW_fields,has_GHL_fields,paper1_HS_peak_degree,paper1_LS_peak_degree,paper1_HS_peak_lift,paper1_LS_peak_lift,paper1_HS_support,paper1_LS_support,hlon_HS_peak_degree,hlon_LS_peak_degree,hlon_BHW_peak_degree,hlon_GHL_peak_degree,hlon_HS_peak_lift,hlon_LS_peak_lift,hlon_BHW_peak_lift,hlon_GHL_peak_lift,hlon_HS_support,hlon_LS_support,hlon_BHW_support,hlon_GHL_support,fsa_operational_class,fsa_resolution_mode,fsa_recommended_resolution,fsa_velocity,fsa_drift,step2c_HS_peak_degree,step2c_LS_peak_degree,step2c_HS_peak_lift,step2c_LS_peak_lift,operating_HS_peak_degree,operating_LS_peak_degree,operating_HS_peak_lift,operating_LS_peak_lift,phase3c_origin_class,phase3c_reliable_high,phase3c_reliable_low,is_characterized,is_coverage_clean_for_engine,engine_candidate_pool,engine_candidate_strength,representation_development_pool,representation_development_reason,margin_track_status,primary_modeling_track,descriptor_evidence_only,requires_oof_validation_before_candidate_selection,safe_for_direct_predictive_claim,registry_build_seed,registry_input_sha256,registry_run_timestamp_utc
MO G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,VE,G-LON,cross,moon_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,49.0,253.0,1.4885106620247033,1.3739246281023518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,SU,G-LON,cross,moon_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,5.0,193.0,1.5334924278145077,1.4519921899889727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x MA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,MA,G-LON,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,138.0,301.0,1.4539220476856538,1.4855678393124114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x JN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,JN,G-LON,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,12.0,65.0,1.454233309880652,1.4380327030881002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x CE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,CE,G-LON,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,143.0,287.0,1.5336353595434564,1.4283224300941817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x VS G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,VS,G-LON,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,35.0,192.0,1.4878425860519222,1.4291507648552155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x PA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,PA,G-LON,cross,moon_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,188.0,315.0,1.5638419503511969,1.4017488605526427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x JU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,JU,G-LON,cross,moon_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,312.0,150.0,1.3999224870572862,1.4077220260333458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x NN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,NN,G-LON,cross,moon_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,336.0,230.0,1.4797575547704227,1.4255672140493998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x SA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,SA,G-LON,cross,moon_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,19.0,174.0,1.4145316721027124,1.406283775309226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x UR G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,UR,G-LON,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,206.0,113.0,1.4253375735735905,1.43147232883675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x NE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,NE,G-LON,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,290.0,134.0,1.4608451751808504,1.6466162908911386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
MO G-AZ x PL G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,MO,G-AZ,PL,G-LON,cross,moon_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,150.0,77.0,1.4387582759276845,1.518122507461987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x VE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,VE,G-LON,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,49.0,25.0,1.5202535598141924,1.872418648546826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,SU,G-LON,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,50.0,72.0,8.437682998243217,5.276963926020876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x MA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,MA,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,121.0,9.0,1.524951638409224,1.6494480936928653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x JN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,JN,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,38.0,164.0,1.5438209078621987,1.4024766342906403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x CE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,CE,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,230.0,227.0,1.526973536818562,1.475683192723321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x VS G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,VS,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,9.0,56.0,1.5855530358263128,1.4871763003528942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x PA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,PA,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,138.0,18.0,1.8242222696663968,1.4227545490041262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x JU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,JU,G-LON,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,318.0,81.0,1.5647086998125974,1.5458566114384105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x NN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,NN,G-LON,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,190.0,329.0,1.546739451868254,1.5531970213348405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x SA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,SA,G-LON,cross,heliocentric_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,lightly_characterized,lightly_characterized_descriptor_candidate,1,2,True,False,False,False,False,False,False,False,True,True,False,False,127.0,114.0,1.9513500207217749,1.513307224067573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,C_light_clean,False,,margin_BHW_GHL_not_available,HS_LS_first_pass_candidate,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x UR G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,UR,G-LON,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,309.0,7.0,2.089331028136416,7.035951901361167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x NE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,NE,G-LON,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,319.0,301.0,5.625121998828812,5.276963926020875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
ME G-AZ x PL G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,ME,G-AZ,PL,G-LON,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,lightly_characterized,characterized_but_requires_coverage_handling,1,2,True,False,False,False,False,False,False,False,True,True,False,False,302.0,298.0,5.625121998828812,7.035951901361166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,,True,quarantine_or_special_handling,margin_BHW_GHL_not_available,representation_development_not_first_pass,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x SU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,SU,G-LON,cross,heliocentric_origin,Constrained-motion,Constrained-motion,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x MA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,MA,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x JN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,JN,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x CE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,CE,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x VS G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,VS,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x PA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,PA,G-LON,cross,heliocentric_origin,Tier A,Tier A,coverage_clean,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x JU G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,JU,G-LON,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x NN G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,NN,G-LON,cross,heliocentric_origin,Tier B,Tier B,coverage_clean_or_rotationally_supported,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x SA G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,SA,G-LON,cross,heliocentric_origin,Tier C,Tier C,coverage_clean_or_rotationally_supported,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x UR G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,UR,G-LON,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
VE G-AZ x NE G-LON,MLB 2000-no02-2024 Cross-System G-AZ to G-LON.csv,G-AZ x G-LON,VE,G-AZ,NE,G-LON,cross,heliocentric_origin,Sparse-coverage,Sparse-coverage,quarantine_or_special_handling,in_scope,unanalyzed,not_yet_characterized,0,0,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,False,,margin_BHW_GHL_not_available,not_yet_characterized,True,True,False,20260615,0c4b05f1ff7fbf212dafaa2310b666b9f962f3b9210daa3ae06c27116d85879e,2026-06-18T17:05:40Z
